dataset_index,cid,gt_atom_count,pred_atom_count,pred_object_score,pred_object_3d_score,pred_object_count_mae,pred_object_count_score,pred_object_center_score,pred_object_type_acc,pred_object_macro_f1,pred_object_hetero_f1,pred_object_edge_f1,pred_object_edge_f1_robust,pred_object_match_coverage_robust,pred_object_graph_score,pred_object_heavy_rmsd,pred_object_z_mae,figure_path
458,99423263,41,42,0.35908731658440063,0.4046550003275832,1.0,0.9761904761904762,0.5953562192693685,0.3170731707317073,0.0981132075471698,0.13333333333333333,0.31999999999999995,1.0,0.2682926829268293,0.40233692722371966,0.5005414485931396,0.09146416932344437,
459,9942330,21,20,0.7971869165756987,0.6991161550919862,1.0,0.9523809523809523,0.7499570862481051,0.75,0.717391304347826,0.8,0.8292682926829269,1.0,0.7142857142857143,0.8318174014038276,0.02051003836095333,1.2001659870147705,
460,99423330,49,48,0.43805430760132247,0.405261535124007,1.0,0.9795918367346939,0.6050560657737757,0.3958333333333333,0.20766129032258063,0.375,0.32061068702290074,0.9696969696969697,0.3877551020408163,0.4736439577062049,0.39349642395973206,0.15208527445793152,
461,99423332,47,42,0.5907673259607178,0.6270447958299087,5.0,0.8936170212765957,0.6424164205882767,0.5238095238095238,0.3666666666666666,0.631578947368421,0.6279069767441859,1.0,0.48936170212765956,0.6428208199866317,0.19975760579109192,0.0871879830956459,
462,99423341,42,42,0.568022906652276,0.6030648817316717,0.0,1.0,0.6425080855128943,0.5,0.4007518796992482,0.5,0.5287356321839081,1.0,0.47619047619047616,0.6152078472042174,0.2129274159669876,0.10221725702285767,
463,9942364,27,27,0.4744084932603882,0.6276075071762668,0.0,1.0,0.5552994948373924,0.3333333333333333,0.14062500000000003,0.4444444444444445,0.5925925925925927,1.0,0.5555555555555556,0.5744212962962963,0.012081334367394447,0.8848251104354858,
464,9942390,24,23,0.49577474989392767,0.5252593078268537,1.0,0.9583333333333334,0.6084227223280164,0.5217391304347826,0.22857142857142854,0.0,0.7272727272727274,1.0,0.5833333333333334,0.5398430735930736,0.2885609269142151,0.24893006682395935,
465,9942412,24,23,0.5313420386228536,0.7442691216791787,1.0,0.9583333333333334,0.6512508216567411,0.43478260869565216,0.3951612903225806,0.28571428571428575,0.6222222222222222,0.9655172413793104,0.625,0.5935362263184845,0.03004647232592106,0.31315502524375916,/root/autodl-tmp/micro/experiments/v20_graph_baseline_medium10_sup02_fulltest/samples/graph_baseline_sample_0465.png
466,9942424,23,22,0.5200630539629575,0.4332284518617469,1.0,0.9565217391304348,0.5450711569111181,0.5,0.28629032258064513,0.3333333333333333,0.5853658536585366,1.0,0.43478260869565216,0.5679332147458922,0.5134348273277283,0.2624107897281647,
467,9942443,21,21,0.5649834195866903,0.7367341812345725,0.0,1.0,0.7141969526038294,0.38095238095238093,0.2159090909090909,0.5,0.8292682926829269,1.0,0.7142857142857143,0.6834257206208426,0.01612548716366291,0.571916401386261,
468,9942446,25,23,0.6405236892827666,0.6587127427847966,2.0,0.92,0.6953068270101105,0.5217391304347826,0.46952380952380957,0.6153846153846153,0.7555555555555555,1.0,0.64,0.7114261294261295,0.015515844337642193,0.9706547856330872,
469,9942447,25,25,0.5509142291010458,0.4036892333551489,0.0,1.0,0.6397853035216394,0.4,0.3133116883116883,0.5454545454545454,0.6222222222222222,1.0,0.52,0.6395310245310245,0.23163336515426636,1.31462562084198,
470,9942457,28,26,0.5236382070897202,0.4740091061856789,2.0,0.9285714285714286,0.5384012074314691,0.5,0.3288288288288288,0.5,0.45833333333333337,1.0,0.42857142857142855,0.5583252895752896,0.30294644832611084,0.18285824358463287,
471,99425,29,29,0.6175121554603854,0.7582334348215034,0.0,1.0,0.482690256899865,0.4482758620689655,0.5653153153153153,0.8,0.49122807017543857,1.0,0.4827586206896552,0.6949928876244665,0.009794535115361214,0.23516066372394562,
472,9942544,28,27,0.6312994763684561,0.7822107872710544,1.0,0.9642857142857143,0.6294026043116092,0.5555555555555556,0.4613899613899614,0.5,0.7450980392156863,1.0,0.6071428571428571,0.694133734574911,0.008958575315773487,0.40913689136505127,
473,9942558,21,21,0.6482375823408385,0.3592021386710109,0.0,1.0,0.7142289987331467,0.5714285714285714,0.4428571428571429,0.5,0.7804878048780488,1.0,0.6666666666666666,0.7117421602787456,0.3292967677116394,1.1114546060562134,
474,9942562,25,24,0.43106357107884485,0.32812333837256846,1.0,0.96,0.583111248416723,0.4583333333333333,0.12571428571428572,0.0,0.5909090909090909,1.0,0.4,0.4719610389610389,0.348136305809021,0.7814114093780518,
475,9942604,21,22,0.6320814819182698,0.5330236385280002,1.0,0.9545454545454546,0.6353803321160906,0.5714285714285714,0.24444444444444446,0.7692307692307692,0.75,1.0,0.6666666666666666,0.7038714063714063,0.21349357068538666,0.6446031928062439,
476,9942630,22,22,0.8183227735942162,0.7947931910190053,0.0,1.0,0.7726603780892302,0.7272727272727273,0.6686507936507937,0.9090909090909091,0.888888888888889,1.0,0.7727272727272727,0.8766594516594517,0.014399238862097263,0.6093241572380066,
477,9942737,32,31,0.4284958554025367,0.5134745692629491,1.0,0.96875,0.5482930197734188,0.3225806451612903,0.16,0.3076923076923077,0.48484848484848486,1.0,0.5,0.5054229312354312,0.2320781648159027,0.249256432056427,
478,9942749,28,27,0.7146418079168076,0.7210018613021556,1.0,0.9642857142857143,0.6666349311915298,0.6296296296296297,0.3538461538461538,1.0,0.7924528301886793,1.0,0.6428571428571429,0.789199149906697,0.013316488824784756,0.7937716841697693,
479,9942764,27,26,0.6317662443512035,0.3307543875846297,1.0,0.962962962962963,0.6920645833864071,0.6153846153846154,0.4023809523809524,0.5,0.7169811320754716,1.0,0.5925925925925926,0.6721603274433462,0.36226886510849,1.4460680484771729,
480,9942792,24,23,0.6569059903690728,0.6546583384679714,1.0,0.9583333333333334,0.7389496344034263,0.6086956521739131,0.34408602150537637,0.6,0.8260869565217392,1.0,0.6666666666666666,0.7175309724170174,0.23192206025123596,0.05708903819322586,
481,9942793,24,24,0.6332503828282514,0.4092114492357036,0.0,1.0,0.7499008057438914,0.5833333333333334,0.4465488215488215,0.5333333333333333,0.6530612244897959,1.0,0.625,0.6745478595478596,0.2637427747249603,1.0952458381652832,
482,9942957,29,28,0.6170212072118549,0.6444741280014933,1.0,0.9655172413793104,0.7140189402456859,0.6071428571428571,0.3878205128205129,0.3333333333333333,0.7857142857142856,1.0,0.6551724137931034,0.6606100795755968,0.23996976017951965,0.03368677198886871,
483,9942958,29,26,0.5259232610602311,0.5713616841363697,3.0,0.896551724137931,0.6920661620469428,0.5,0.3288288288288288,0.25,0.6428571428571429,1.0,0.5517241379310345,0.5649036968002485,0.26393818855285645,0.05193589627742767,
484,9943005,25,26,0.6192794593598512,0.5005966130624259,1.0,0.9615384615384616,0.6921983825993195,0.52,0.4295977011494253,0.625,0.6538461538461539,1.0,0.64,0.6801503094606542,0.2600019574165344,0.4812105894088745,
485,9943109,28,26,0.6806980887651511,0.6289672727797931,2.0,0.9285714285714286,0.730033116991063,0.6153846153846154,0.3940860215053763,0.7692307692307692,0.7843137254901961,1.0,0.6428571428571429,0.7393160192116549,0.24231956899166107,0.09013354033231735,
486,9943215,32,31,0.5577610579586624,0.4937381057106658,1.0,0.96875,0.6127704423273709,0.5161290322580645,0.1904761904761905,0.5,0.6984126984126985,1.0,0.59375,0.6247271825396825,0.16595667600631714,1.8085596561431885,
487,9943221,31,31,0.544540169393151,0.5824342955066709,0.0,1.0,0.612862690567483,0.4838709677419355,0.40909090909090906,0.3333333333333333,0.5555555555555555,1.0,0.5806451612903226,0.5929292929292929,0.24015389382839203,0.06984461843967438,
488,9943371,29,28,0.6762202624775553,0.69895323594274,1.0,0.9655172413793104,0.7141703617300144,0.6071428571428571,0.35585585585585583,0.8,0.7636363636363636,1.0,0.6551724137931034,0.7398232087887261,0.18513521552085876,0.018943369388580322,
489,9943374,33,31,0.5241524661281012,0.587884966763417,2.0,0.9393939393939394,0.6127384167672473,0.3870967741935484,0.33273273273273274,0.42857142857142855,0.625,1.0,0.5757575757575758,0.6058593171093172,0.2080071121454239,0.15249375998973846,
490,9943584,33,30,0.49976995965586085,0.5029144425270604,3.0,0.9090909090909091,0.6656787739901726,0.4666666666666667,0.22996515679442509,0.4,0.5373134328358209,0.9473684210526316,0.36363636363636365,0.5413254601241495,0.3055001497268677,0.08187726140022278,
491,9943641,35,33,0.7189247076079904,0.8315416437148364,2.0,0.9428571428571428,0.635959562566396,0.6060606060606061,0.6277777777777778,0.888888888888889,0.676470588235294,1.0,0.6,0.775812324929972,0.014592905528843403,0.11164411157369614,
492,9943659,29,29,0.5977553720618125,0.5713457836924019,0.0,1.0,0.6548750437737783,0.5172413793103449,0.3055555555555556,0.6666666666666665,0.6229508196721311,1.0,0.5862068965517241,0.6624772313296903,0.227390319108963,0.2751823961734772,
493,99437743,40,42,0.6173820260598153,0.56677919122923,2.0,0.9523809523809523,0.6660481919569152,0.55,0.4774358974358974,0.6666666666666666,0.5411764705882354,1.0,0.5,0.6563275156216333,0.2714482843875885,0.01994749903678894,
494,99437877,43,40,0.3946769957965915,0.40695176607318784,3.0,0.9302325581395349,0.5492308529018374,0.425,0.12363636363636363,0.0,0.4835164835164835,1.0,0.3488372093023256,0.42651618149292564,0.3897743821144104,0.2490525245666504,
495,9944022,30,29,0.7923283588418581,0.9061207478025349,1.0,0.9666666666666667,0.7928444886317172,0.7241379310344828,0.6415915915915916,0.8333333333333333,0.8666666666666665,1.0,0.7666666666666667,0.8399849849849849,0.013191030360758305,0.028089012950658798,
496,99441674,38,39,0.5832766350254215,0.5807526134914027,1.0,0.9743589743589743,0.6151642964096726,0.47368421052631576,0.42823984526112185,0.47058823529411764,0.6585365853658537,1.0,0.6052631578947368,0.6538431645788403,0.25457409024238586,0.06350263953208923,
497,99441709,41,42,0.4594040531588823,0.42822339000988746,1.0,0.9761904761904762,0.5706350665054093,0.4146341463414634,0.1714285714285714,0.36363636363636365,0.45977011494252873,1.0,0.3902439024390244,0.5119801462904912,0.3918303847312927,0.1454402506351471,
498,9944212,22,21,0.7005599707820762,0.6634072310795693,1.0,0.9545454545454546,0.6190590998169986,0.6190476190476191,0.558974358974359,0.7499999999999999,0.7368421052631579,1.0,0.5909090909090909,0.7583259722733408,0.01638372801244259,2.3929286003112793,
499,9944301,39,40,0.4340459466755193,0.3971878094963285,1.0,0.975,0.489062333320453,0.41025641025641024,0.09876543209876543,0.22222222222222224,0.5384615384615384,1.0,0.3333333333333333,0.496409069325736,0.3908657133579254,0.3353649973869324,
500,9944511,37,36,0.6752699755646339,0.6854897194594752,1.0,0.972972972972973,0.6933097535507436,0.6111111111111112,0.4139492753623188,0.7272727272727272,0.7500000000000001,1.0,0.6486486486486487,0.7339876437702524,0.18493223190307617,0.07853750139474869,
501,9944550,37,35,0.6021365368147756,0.6952935436517127,2.0,0.9459459459459459,0.7140504076151826,0.6285714285714286,0.39468864468864473,0.3333333333333333,0.6923076923076924,1.0,0.6216216216216216,0.6243985743985745,0.17269361019134521,0.052209146320819855,
502,9944572,31,32,0.4341788704302131,0.4080138172280921,1.0,0.96875,0.49931543776096987,0.5161290322580645,0.13913043478260873,0.0,0.5352112676056339,1.0,0.0967741935483871,0.4573375306184935,0.5820555686950684,0.35763999819755554,
503,99446912,46,42,0.5869725008099907,0.4621388938334628,4.0,0.9130434782608696,0.5709594678465648,0.5238095238095238,0.3302005012531328,0.7692307692307693,0.5454545454545455,0.9795918367346939,0.5,0.6390562145710887,0.3591165542602539,0.09051518887281418,
504,99450707,50,49,0.3891488312701077,0.4211740983363156,1.0,0.98,0.5031887263437372,0.5102040816326531,0.13513513513513514,0.0,0.3120567375886525,1.0,0.26,0.3812468851830554,0.6100570559501648,0.1266223043203354,
505,99451,14,15,0.5669328281002605,0.5078414882542891,1.0,0.9333333333333333,0.6666135512525215,0.5,0.3333333333333333,0.4,0.7096774193548386,1.0,0.5714285714285714,0.6283870967741936,0.4085354208946228,0.001370677724480629,
506,9945110,36,36,0.5035877381472029,0.45638767800460234,0.0,1.0,0.6381476263957464,0.4722222222222222,0.2568627450980392,0.2222222222222222,0.5945945945945946,1.0,0.5277777777777778,0.5539251015721603,0.40028488636016846,0.1777111291885376,
507,99451140,42,40,0.49827030239853315,0.4841213514134583,2.0,0.9523809523809523,0.6749807869571669,0.5,0.14285714285714285,0.5454545454545454,0.4313725490196078,1.0,0.42857142857142855,0.5267379679144385,0.3217875063419342,0.06392079591751099,
508,99452169,44,49,0.549647586691134,0.5233184899255086,5.0,0.8979591836734694,0.5508906875243434,0.4318181818181818,0.36836158192090396,0.5555555555555556,0.6122448979591838,1.0,0.4772727272727273,0.6235589376993736,0.28147733211517334,0.095770463347435,
509,9945247,41,39,0.5054232195309587,0.6486495372733619,2.0,0.9512195121951219,0.589604388832343,0.4358974358974359,0.23142857142857143,0.3333333333333333,0.64,1.0,0.5609756097560976,0.5747572590011614,0.1764267086982727,0.054552700370550156,
510,99456,13,13,0.7082414200417179,0.8381473756518392,0.0,1.0,0.6153778513838076,0.5384615384615384,0.5595238095238095,0.8571428571428571,0.761904761904762,1.0,0.6153846153846154,0.8,0.015380443073809147,0.11148009449243546,
511,99458387,45,42,0.42053568932878677,0.43731768468888255,3.0,0.9333333333333333,0.6427334910092343,0.42857142857142855,0.12413793103448276,0.16666666666666666,0.45714285714285713,1.0,0.3111111111111111,0.4514942528735632,0.42000123858451843,0.1050473302602768,
